0	-2.75211	1.11154
0.1	-2.80507	0.562941
0.2	-2.84252	0.276315
0.3	-2.86622	0.124869
0.4	-2.87882	0.0895408
0.5	-2.87606	0.136263
0.6	-2.86397	0.240805
0.7	-2.84138	0.387295
0.8	-2.81013	0.54896
0.9	-2.76897	0.707957
1	-2.71992	0.884694
1.1	-2.66494	1.02963
